,label,area,Min Threshold,Max Threshold,type,percent_raw,region,plate,notes,calculation,well,treatment,genotype,temperature,symbiotic_state
312,F5-fl-Snap-462.czi,82.598,1506,65535,Symbiont Area,2.006,Tentacle,H2-Sym-32,,2.005671867,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
313,F5-bf-Snap-463.czi,1686.771,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
314,F5-fl-Snap-462.czi,46.272,1428,65535,Symbiont Area,2.743,Tentacle,H2-Sym-32,,2.74322952,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
315,F5-bf-Snap-463.czi,3920.159,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
316,F5-fl-Snap-462.czi,95.788,1271,65535,Symbiont Area,2.443,Tentacle,H2-Sym-32,,2.443472318,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
317,F5-bf-Snap-463.czi,4355.42,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
318,F5-fl-Snap-462.czi,87.571,1491,65535,Symbiont Area,2.011,Tentacle,H2-Sym-32,,2.010621249,F5-H2-Sym-32,H2-Sym-32,H2,32,Sym
319,F6-bf-Snap-465.czi,3234.51,0,65535,Tentacle Area,2.011,Tentacle,H2-Sym-32,"Scratch marks from plate visible, blocking view of organsim a little",n/a,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
320,F6-fl-Snap-464.czi,113.734,1465,65535,Symbiont Area,3.516,Tentacle,H2-Sym-32,,3.516266761,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
321,F6-bf-Snap-465.czi,3657.878,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
322,F6-fl-Snap-464.czi,98.815,1055,65535,Symbiont Area,2.701,Tentacle,H2-Sym-32,,2.701429627,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
323,F6-bf-Snap-465.czi,3908.699,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
324,F6-fl-Snap-464.czi,224.225,1071,65535,Symbiont Area,5.737,Tentacle,H2-Sym-32,,5.736563496,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
325,F6-bf-Snap-465.czi,3323.811,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
326,F6-fl-Snap-464.czi,62.921,1118,65535,Symbiont Area,1.893,Tentacle,H2-Sym-32,,1.893037841,F6-H2-Sym-32,H2-Sym-32,H2,32,Sym
327,F7-fl-Snap-575.czi,3185.21,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F7-H2-Sym-32,H2-Sym-32,H2,32,Sym
328,F7-fl-Snap-574.czi,74.165,1312,65535,Symbiont Area,2.328,Tentacle,H2-Sym-32,,2.328417907,F7-H2-Sym-32,H2-Sym-32,H2,32,Sym
329,F7-fl-Snap-575.czi,741.436,0,65535,Tentacle Area,0,Tentacle,H2-Sym-32,,n/a,F7-H2-Sym-32,H2-Sym-32,H2,32,Sym
330,F7-fl-Snap-574.czi,112.653,1659,65535,Symbiont Area,15.194,Tentacle,H2-Sym-32,,15.19389401,F7-H2-Sym-32,H2-Sym-32,H2,32,Sym
331,A1-bf-Snap-471.czi,4164.71,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
332,A1-fl-Snap-470.czi,1881.59,751,65535,Symbiont Area,45.179,Tentacle,H2-Sym-25,,45.17937624,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
333,A1-bf-Snap-471.czi,1142.1,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
334,A1-fl-Snap-470.czi,651.702,1012,65535,Symbiont Area,57.062,Tentacle,H2-Sym-25,,57.0617284,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
335,A1-bf-Snap-471.czi,13463.682,0,65535,Tentacle Area,0,Body column,H2-Sym-25,,n/a,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
336,A1-fl-Snap-470.czi,3890.536,583,65535,Symbiont Area,28.897,Body column,H2-Sym-25,,28.89652325,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
337,A1-bf-Snap-471.czi,2688.325,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
338,A1-fl-Snap-470.czi,1430.545,1027,65535,Symbiont Area,53.213,Tentacle,H2-Sym-25,,53.21324617,A1-H2-Sym-25,H2-Sym-25,H2,25,Sym
339,A2-bf-Snap-473.czi,3040.988,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
340,A2-fl-Snap-472.czi,1630.769,690,65535,Symbiont Area,53.626,Tentacle,H2-Sym-25,,53.62628856,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
341,A2-bf-Snap-473.czi,1260.376,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
342,A2-fl-Snap-472.czi,779.275,1392,65535,Symbiont Area,61.829,Tentacle,H2-Sym-25,,61.82877173,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
343,A2-bf-Snap-473.czi,1869.265,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
344,A2-fl-Snap-472.czi,1307.08,1166,65535,Symbiont Area,69.925,Tentacle,H2-Sym-25,,69.92481002,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
345,A2-bf-Snap-473.czi,1622.985,0,65535,Tentacle Area,69.925,Tentacle,H2-Sym-25,,n/a,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
346,A2-fl-Snap-472.czi,603.7,1197,65535,Symbiont Area,37.197,Tentacle,H2-Sym-25,,37.19689338,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
347,A2-bf-Snap-473.czi,1193.346,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
348,A2-fl-Snap-472.czi,819.277,1780,65535,Symbiont Area,68.654,Tentacle,H2-Sym-25,,68.65376848,A2-H2-Sym-25,H2-Sym-25,H2,25,Sym
349,A3-bf-Snap-475.czi,3777.235,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
350,A3-fl-Snap-474.czi,2080.517,1151,65535,Symbiont Area,55.08,Tentacle,H2-Sym-25,,55.08042258,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
351,A3-bf-Snap-475.czi,4610.566,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
352,A3-fl-Snap-474.czi,2520.535,952,65535,Symbiont Area,54.669,Tentacle,H2-Sym-25,,54.66866758,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
353,A3-bf-Snap-475.czi,3954.107,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
354,A3-fl-Snap-474.czi,2506.048,1123,65535,Symbiont Area,63.378,Tentacle,H2-Sym-25,,63.37835572,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
355,A3-bf-Snap-475.czi,1676.392,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
356,A3-fl-Snap-474.czi,963.715,1350,65535,Symbiont Area,57.487,Tentacle,H2-Sym-25,,57.48744924,A3-H2-Sym-25,H2-Sym-25,H2,25,Sym
357,A4-fl-Snap-477.czi,4796.735,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
358,A4-fl-Snap-476.czi,2757.95,1369,65535,Symbiont Area,57.496,Tentacle,H2-Sym-25,,57.4964012,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
359,A4-fl-Snap-477.czi,3383.921,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
360,A4-fl-Snap-476.czi,1916.402,1323,65535,Symbiont Area,56.633,Tentacle,H2-Sym-25,,56.63258687,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
361,A4-fl-Snap-477.czi,1343.19,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
362,A4-fl-Snap-476.czi,1016.69,1669,65535,Symbiont Area,75.692,Tentacle,H2-Sym-25,,75.69219545,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
363,A4-fl-Snap-477.czi,772.572,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
364,A4-fl-Snap-476.czi,473.965,1429,65535,Symbiont Area,61.349,Tentacle,H2-Sym-25,,61.34897459,A4-H2-Sym-25,H2-Sym-25,H2,25,Sym
365,A5-fl-Snap-478.czi,1416.058,1703,65535,Symbiont Area,82.742,Tentacle,H2-Sym-25,,n/a,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
366,A5-bf-Snap-479.czi,1984.729,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,140.1587364,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
367,A5-fl-Snap-478.czi,1202.427,1628,65535,Symbiont Area,60.584,Tentacle,H2-Sym-25,,n/a,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
368,A5-bf-Snap-479.czi,0.216,0,65535,0,0,0,H2-Sym-25,,0.01796366848,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
369,A5-bf-Snap-479.czi,1129.992,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
370,A5-fl-Snap-478.czi,929.551,1365,65535,Symbiont Area,82.262,Tentacle,H2-Sym-25,,82.26173283,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
371,A5-bf-Snap-479.czi,1749.476,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
372,A5-fl-Snap-478.czi,1265.565,1447,65535,Symbiont Area,72.34,Tentacle,H2-Sym-25,,72.33966056,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
373,A5-bf-Snap-479.czi,1691.961,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
374,A5-fl-Snap-478.czi,1342.973,1628,65535,Symbiont Area,79.374,Tentacle,H2-Sym-25,,79.37375625,A5-H2-Sym-25,H2-Sym-25,H2,25,Sym
375,A6-bf-Snap-481.czi,708.786,0,65535,Tentacle Area,79.374,Tentacle,H2-Sym-25,,n/a,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
376,A6-fl-Snap-480.czi,457.965,1312,65535,Symbiont Area,64.613,Tentacle,H2-Sym-25,,64.61259111,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
377,A6-bf-Snap-481.czi,3784.37,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
378,A6-fl-Snap-480.czi,2290.688,1344,65535,Symbiont Area,60.53,Tentacle,H2-Sym-25,,60.53023357,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
379,A6-bf-Snap-481.czi,1206.968,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
380,A6-fl-Snap-480.czi,695.596,1172,65535,Symbiont Area,57.632,Tentacle,H2-Sym-25,,57.63168535,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
381,A6-bf-Snap-481.czi,2969.202,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
382,A6-fl-Snap-480.czi,1828.182,1281,65535,Symbiont Area,61.572,Tentacle,H2-Sym-25,,61.57149295,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
383,A6-bf-Snap-481.czi,2993.851,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
384,A6-fl-Snap-480.czi,1493.466,1109,65535,Symbiont Area,49.884,Tentacle,H2-Sym-25,,49.88444649,A6-H2-Sym-25,H2-Sym-25,H2,25,Sym
385,A7-bf-Snap-483.czi,4368.61,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
386,A7-fl-Snap-482.czi,2885.955,1399,65535,Symbiont Area,66.061,Tentacle,H2-Sym-25,,66.06117278,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
387,A7-bf-Snap-483.czi,1367.407,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
388,A7-fl-Snap-482.czi,833.115,1654,65535,Symbiont Area,60.927,Tentacle,H2-Sym-25,,60.92662975,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
389,A7-bf-Snap-483.czi,4362.123,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
390,A7-fl-Snap-482.czi,2027.109,1143,65535,Symbiont Area,46.471,Tentacle,H2-Sym-25,,46.47069787,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
391,A7-bf-Snap-483.czi,2648.972,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
392,A7-fl-Snap-482.czi,954.633,1233,65535,Symbiont Area,36.038,Tentacle,H2-Sym-25,,36.03786676,A7-H2-Sym-25,H2-Sym-25,H2,25,Sym
393,A8-bf-Snap-485.czi,1519.197,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
394,A8-fl-Snap-484.czi,1183.399,1250,65535,Symbiont Area,77.896,Tentacle,H2-Sym-25,,77.89634919,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
395,A8-bf-Snap-485.czi,2762.274,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
396,A8-fl-Snap-484.czi,1914.889,1250,65535,Symbiont Area,69.323,Tentacle,H2-Sym-25,,69.32292017,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
397,A8-bf-Snap-485.czi,1205.238,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
398,A8-fl-Snap-484.czi,764.355,1264,65535,Symbiont Area,63.419,Tentacle,H2-Sym-25,,63.41942421,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
399,A8-bf-Snap-485.czi,2978.283,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
400,A8-fl-Snap-484.czi,1543.198,1566,65535,Symbiont Area,51.815,Tentacle,H2-Sym-25,,51.81502228,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
401,A8-bf-Snap-485.czi,446.505,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
402,A8-fl-Snap-484.czi,292.985,1308,65535,Symbiont Area,65.617,Tentacle,H2-Sym-25,,65.6174063,A8-H2-Sym-25,H2-Sym-25,H2,25,Sym
403,B2-bf-Snap-489.czi,570.185,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
404,B2-fl-Snap-488.czi,329.527,1453,65535,Symbiont Area,57.793,Tentacle,H2-Sym-25,,57.79299701,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
405,B2-bf-Snap-489.czi,920.47,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
406,B2-fl-Snap-488.czi,614.944,1804,65535,Symbiont Area,66.808,Tentacle,H2-Sym-25,,66.80760916,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
407,B2-bf-Snap-489.czi,3784.802,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
408,B2-fl-Snap-488.czi,1604.822,1315,65535,Symbiont Area,42.402,Tentacle,H2-Sym-25,,42.40174255,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
409,B2-bf-Snap-489.czi,562.834,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
410,B2-fl-Snap-488.czi,387.475,1514,65535,Symbiont Area,68.844,Tentacle,H2-Sym-25,,68.84356666,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
411,B2-bf-Snap-489.czi,248.226,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
412,B2-fl-Snap-488.czi,135.141,1621,65535,Symbiont Area,54.443,Tentacle,H2-Sym-25,,54.44272558,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
413,B2-bf-Snap-489.czi,3456.14,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
414,B2-fl-Snap-488.czi,1647.202,1544,65535,Symbiont Area,47.66,Tentacle,H2-Sym-25,,47.66016423,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
415,B2-bf-Snap-489.czi,623.809,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
416,B2-fl-Snap-488.czi,336.879,1590,65535,Symbiont Area,54.003,Tentacle,H2-Sym-25,,54.00354916,B2-H2-Sym-25,H2-Sym-25,H2,25,Sym
417,B3-bf-Snap-627.czi,2493.507,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
418,B3-fl-Snap-626.czi,1446.329,950,65535,Symbiont Area,58.004,Tentacle,H2-Sym-25,,58.00380749,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
419,B3-bf-Snap-627.czi,9432.383,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
420,B3-fl-Snap-626.czi,4673.271,920,65535,Symbiont Area,49.545,Tentacle,H2-Sym-25,,49.54496653,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
421,B3-bf-Snap-627.czi,457.316,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
422,B3-fl-Snap-626.czi,226.388,875,65535,Symbiont Area,49.504,Tentacle,H2-Sym-25,,49.5036255,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
423,B3-bf-Snap-627.czi,11178.616,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
424,B3-fl-Snap-626.czi,5712.016,1086,65535,Symbiont Area,51.098,Tentacle,H2-Sym-25,,51.09770297,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
425,B3-bf-Snap-627.czi,2592.105,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
426,B3-fl-Snap-626.czi,1704.934,1372,65535,Symbiont Area,65.774,Tentacle,H2-Sym-25,,65.77411023,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
427,B3-bf-Snap-627.czi,2648.54,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
428,B3-fl-Snap-626.czi,1703.204,1312,65535,Symbiont Area,64.307,Tentacle,H2-Sym-25,,64.30727873,B3-H2-Sym-25,H2-Sym-25,H2,25,Sym
429,B4-bf-Snap-493.czi,3279.917,0,65535,Tentacle Area,64.307,Tentacle,H2-Sym-25,,n/a,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
430,B4-fl-Snap-492.czi,1343.838,747,65535,Symbiont Area,40.972,Tentacle,H2-Sym-25,,40.97170752,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
431,B4-bf-Snap-493.czi,2917.308,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
432,B4-fl-Snap-492.czi,1525.035,830,65535,Symbiont Area,52.275,Tentacle,H2-Sym-25,,52.27541967,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
433,B4-bf-Snap-493.czi,2363.339,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
434,B4-fl-Snap-492.czi,1270.754,1078,65535,Symbiont Area,53.769,Tentacle,H2-Sym-25,,53.76943384,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
435,B4-bf-Snap-493.czi,1458.87,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
436,B4-fl-Snap-492.czi,873.549,1493,65535,Symbiont Area,59.878,Tentacle,H2-Sym-25,,59.87846758,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
437,B4-bf-Snap-493.czi,18012.191,0,65535,Tentacle Area,0,Body column,H2-Sym-25,,n/a,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
438,B4-fl-Snap-492.czi,6740.814,747,65535,Symbiont Area,37.424,Body column,H2-Sym-25,,37.42362048,B4-H2-Sym-25,H2-Sym-25,H2,25,Sym
439,B5-bf-Snap-588.czi,4494.885,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,"Blurry picture, unclear, tentacle and blurry cannot see, only 1 tentacle visible ",n/a,B5-H2-Sym-25,H2-Sym-25,H2,25,Sym
440,B5-fl-Snap-589.czi,2591.673,1679,65535,Symbiont Area,57.658,Tentacle,H2-Sym-25,,57.65827157,B5-H2-Sym-25,H2-Sym-25,H2,25,Sym
441,B6-bf-Snap-499.czi,2054.137,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
442,B6-fl-Snap-498.czi,1222.536,856,65535,Symbiont Area,59.516,Tentacle,H2-Sym-25,,59.51579666,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
443,B6-bf-Snap-499.czi,1325.675,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
444,B6-fl-Snap-498.czi,702.299,914,65535,Symbiont Area,52.977,Tentacle,H2-Sym-25,,52.97670998,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
445,B6-bf-Snap-499.czi,2354.474,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
446,B6-fl-Snap-498.czi,1708.394,1285,65535,Symbiont Area,72.559,Tentacle,H2-Sym-25,,72.55947613,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
447,B6-bf-Snap-499.czi,6597.025,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
448,B6-fl-Snap-498.czi,3236.672,1185,65535,Symbiont Area,49.063,Tentacle,H2-Sym-25,,49.06260019,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
449,B6-bf-Snap-499.czi,1173.886,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
450,B6-fl-Snap-498.czi,591.592,1213,65535,Symbiont Area,50.396,Tentacle,H2-Sym-25,,50.39603505,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
451,B6-bf-Snap-499.czi,5093.829,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
452,B6-fl-Snap-498.czi,2126.357,985,65535,Symbiont Area,41.744,Tentacle,H2-Sym-25,,41.74378449,B6-H2-Sym-25,H2-Sym-25,H2,25,Sym
453,B7-bf-Snap-501.czi,4121.032,0,65535,Tentacle Area,41.744,Tentacle,H2-Sym-25,,n/a,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
454,B7-fl-Snap-500.czi,2699.353,1427,65535,Symbiont Area,65.502,Tentacle,H2-Sym-25,,65.50186943,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
455,B7-bf-Snap-501.czi,2702.38,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
456,B7-fl-Snap-500.czi,1933.916,1562,65535,Symbiont Area,71.563,Tentacle,H2-Sym-25,,71.56343667,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
457,B7-bf-Snap-501.czi,2869.306,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
458,B7-fl-Snap-500.czi,2055.219,1562,65535,Symbiont Area,71.628,Tentacle,H2-Sym-25,,71.62773855,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
459,B7-bf-Snap-501.czi,3840.588,0,65535,Tentacle Area,0,Body column,H2-Sym-25,,n/a,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
460,B7-fl-Snap-500.czi,1243.726,579,65535,Symbiont Area,32.384,Body column,H2-Sym-25,,32.38373916,B7-H2-Sym-25,H2-Sym-25,H2,25,Sym
461,B8-bf-Snap-629.czi,1570.875,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B8-H2-Sym-25,H2-Sym-25,H2,25,Sym
462,B8-fl-Snap-628.czi,709.434,958,65535,Symbiont Area,45.162,Tentacle,H2-Sym-25,,45.16170924,B8-H2-Sym-25,H2-Sym-25,H2,25,Sym
463,B8-bf-Snap-629.czi,3236.456,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B8-H2-Sym-25,H2-Sym-25,H2,25,Sym
464,B8-fl-Snap-628.czi,1735.638,1699,65535,Symbiont Area,53.628,Tentacle,H2-Sym-25,,53.62773355,B8-H2-Sym-25,H2-Sym-25,H2,25,Sym
465,B8-bf-Snap-629.czi,6122.411,0,65535,Tentacle Area,0,Tentacle,H2-Sym-25,,n/a,B8-H2-Sym-25,H2-Sym-25,H2,25,Sym
466,B8-fl-Snap-628.czi,2779.14,973,65535,Symbiont Area,45.393,Tentacle,H2-Sym-25,,45.39290159,B8-H2-Sym-25,H2-Sym-25,H2,25,Sym
