,label,area,Min Threshold,Max Threshold,type,percent_raw,region,plate,notes,calculation,well,treatment,genotype,temperature,symbiotic_state
83,B7-bf-Snap-301.czi,1303.837,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B7-VWA-25,VWA-25,VWA,25,sym
84,B7-fl-Snap-300.czi,762.193,1112,65535,Symbiont Area,58.458,Tentacle,VWA-25,,58.45769065,B7-VWA-25,VWA-25,VWA,25,sym
85,B7-bf-Snap-301.czi,3873.455,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B7-VWA-25,VWA-25,VWA,25,sym
86,B7-fl-Snap-300.czi,2048.732,1143,65535,Symbiont Area,52.892,Tentacle,VWA-25,,52.89159162,B7-VWA-25,VWA-25,VWA,25,sym
87,B7-bf-Snap-301.czi,1217.347,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B7-VWA-25,VWA-25,VWA,25,sym
88,B7-fl-Snap-300.czi,739.489,1297,65535,Symbiont Area,60.746,Tentacle,VWA-25,,60.74595,B7-VWA-25,VWA-25,VWA,25,sym
89,B7-bf-Snap-301.czi,2633.62,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B7-VWA-25,VWA-25,VWA,25,sym
90,B7-fl-Snap-300.czi,1456.492,710,65535,Symbiont Area,55.304,Tentacle,VWA-25,,55.30380237,B7-VWA-25,VWA-25,VWA,25,sym
91,B8-bf-Snap-303.czi,1619.741,0,65535,Tentacle Area,55.304,Tentacle,VWA-25,,n/a,B8-VWA-25,VWA-25,VWA,25,sym
92,B8-fl-Snap-302.czi,742.517,996,65535,Symbiont Area,45.842,Tentacle,VWA-25,,45.84171173,B8-VWA-25,VWA-25,VWA,25,sym
93,B8-bf-Snap-303.czi,3158.399,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B8-VWA-25,VWA-25,VWA,25,sym
94,B8-fl-Snap-302.czi,2158.574,1590,65535,Symbiont Area,68.344,Tentacle,VWA-25,,68.34392995,B8-VWA-25,VWA-25,VWA,25,sym
95,B8-bf-Snap-303.czi,1137.56,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B8-VWA-25,VWA-25,VWA,25,sym
96,B8-fl-Snap-302.czi,608.025,1352,65535,Symbiont Area,53.45,Tentacle,VWA-25,,53.44992792,B8-VWA-25,VWA-25,VWA,25,sym
97,B8-bf-Snap-303.czi,965.228,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B8-VWA-25,VWA-25,VWA,25,sym
98,B8-fl-Snap-302.czi,424.666,949,65535,Symbiont Area,43.996,Tentacle,VWA-25,,43.99644436,B8-VWA-25,VWA-25,VWA,25,sym
99,B8-bf-Snap-303.czi,2025.596,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,B8-VWA-25,VWA-25,VWA,25,sym
100,B8-fl-Snap-302.czi,968.039,1329,65535,Symbiont Area,47.79,Tentacle,VWA-25,,47.79032936,B8-VWA-25,VWA-25,VWA,25,sym
101,C1-bf-Snap-305.czi,1895.212,0,65535,Tentacle Area,47.79,Tentacle,VWA-25,,n/a,C1-VWA-25,VWA-25,VWA,25,sym
102,C1-fl-Snap-304.czi,959.39,1459,65535,Symbiont Area,50.622,Tentacle,VWA-25,,50.62177741,C1-VWA-25,VWA-25,VWA,25,sym
103,C1-bf-Snap-305.czi,1845.264,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C1-VWA-25,VWA-25,VWA,25,sym
104,C1-fl-Snap-304.czi,891.712,1267,65535,Symbiont Area,48.324,Tentacle,VWA-25,,48.32435901,C1-VWA-25,VWA-25,VWA,25,sym
105,C1-bf-Snap-305.czi,1650.445,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C1-VWA-25,VWA-25,VWA,25,sym
106,C1-fl-Snap-304.czi,915.713,1432,65535,Symbiont Area,55.483,Tentacle,VWA-25,,55.48279403,C1-VWA-25,VWA-25,VWA,25,sym
107,C1-bf-Snap-305.czi,1768.72,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C1-VWA-25,VWA-25,VWA,25,sym
108,C1-fl-Snap-304.czi,992.905,854,65535,Symbiont Area,56.137,Tentacle,VWA-25,,56.13692388,C1-VWA-25,VWA-25,VWA,25,sym
109,C1-bf-Snap-305.czi,8271.687,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,C1-VWA-25,VWA-25,VWA,25,sym
110,C1-fl-Snap-304.czi,4105.032,895,65535,Symbiont Area,49.627,Body column,VWA-25,,49.62750646,C1-VWA-25,VWA-25,VWA,25,sym
111,C2-bf-Snap-307.czi,948.147,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C2-VWA-25,VWA-25,VWA,25,sym
112,C2-fl-Snap-306.czi,535.157,1499,65535,Symbiont Area,56.442,Tentacle,VWA-25,,56.44240819,C2-VWA-25,VWA-25,VWA,25,sym
113,C2-bf-Snap-307.czi,1936.727,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C2-VWA-25,VWA-25,VWA,25,sym
114,C2-fl-Snap-306.czi,968.688,1338,65535,Symbiont Area,50.017,Tentacle,VWA-25,,50.01675507,C2-VWA-25,VWA-25,VWA,25,sym
115,C2-bf-Snap-307.czi,2689.407,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C2-VWA-25,VWA-25,VWA,25,sym
116,C2-fl-Snap-306.czi,1135.614,985,65535,Symbiont Area,42.225,Tentacle,VWA-25,,42.22544226,C2-VWA-25,VWA-25,VWA,25,sym
117,C2-bf-Snap-307.czi,1767.856,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C2-VWA-25,VWA-25,VWA,25,sym
118,C2-fl-Snap-306.czi,1082.639,1308,65535,Symbiont Area,61.24,Tentacle,VWA-25,,61.24022545,C2-VWA-25,VWA-25,VWA,25,sym
119,C2-bf-Snap-307.czi,5796.127,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C2-VWA-25,VWA-25,VWA,25,sym
120,C2-fl-Snap-306.czi,2213.712,852,65535,Symbiont Area,38.193,Tentacle,VWA-25,,38.19295195,C2-VWA-25,VWA-25,VWA,25,sym
121,C2-bf-Snap-307.czi,1580.605,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C2-VWA-25,VWA-25,VWA,25,sym
122,C2-fl-Snap-306.czi,1042.853,1220,65535,Symbiont Area,65.978,Tentacle,VWA-25,,65.97809067,C2-VWA-25,VWA-25,VWA,25,sym
123,C3-bf-Snap-309.czi,1799.857,0,65535,Tentacle Area,0,Tentacle,VWA-25,"Very blurry image, very few tentacles visibly clear ",n/a,C3-VWA-25,VWA-25,VWA,25,sym
124,C3-fl-Snap-308.czi,854.305,1175,65535,Symbiont Area,47.465,Tentacle,VWA-25,,47.46515973,C3-VWA-25,VWA-25,VWA,25,sym
125,C3-bf-Snap-309.czi,457.316,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C3-VWA-25,VWA-25,VWA,25,sym
126,C3-fl-Snap-308.czi,209.306,1031,65535,Symbiont Area,45.768,Tentacle,VWA-25,,45.76835274,C3-VWA-25,VWA-25,VWA,25,sym
127,C4-bf-Snap-311.czi,793.113,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C4-VWA-25,VWA-25,VWA,25,sym
128,C4-fl-Snap-310.czi,403.476,1695,65535,Symbiont Area,50.872,Tentacle,VWA-25,,50.87244819,C4-VWA-25,VWA-25,VWA,25,sym
129,C4-bf-Snap-311.czi,1118.964,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C4-VWA-25,VWA-25,VWA,25,sym
130,C4-fl-Snap-310.czi,620.998,877,65535,Symbiont Area,55.498,Tentacle,VWA-25,,55.49758527,C4-VWA-25,VWA-25,VWA,25,sym
131,C4-bf-Snap-311.czi,487.587,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C4-VWA-25,VWA-25,VWA,25,sym
132,C4-fl-Snap-310.czi,116.329,1228,65535,Symbiont Area,23.858,Tentacle,VWA-25,,23.85810122,C4-VWA-25,VWA-25,VWA,25,sym
133,C4-bf-Snap-311.czi,906.848,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C4-VWA-25,VWA-25,VWA,25,sym
134,C4-fl-Snap-310.czi,435.045,1096,65535,Symbiont Area,47.973,Tentacle,VWA-25,,47.97330975,C4-VWA-25,VWA-25,VWA,25,sym
135,C5-bf-Snap-313.czi,1702.988,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C5-VWA-25,VWA-25,VWA,25,sym
136,C5-fl-Snap-312.czi,782.951,1287,65535,Symbiont Area,45.975,Tentacle,VWA-25,,45.97513312,C5-VWA-25,VWA-25,VWA,25,sym
137,C5-bf-Snap-313.czi,499.48,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C5-VWA-25,VWA-25,VWA,25,sym
138,C5-fl-Snap-312.czi,199.792,1099,65535,Symbiont Area,40,Tentacle,VWA-25,,40,C5-VWA-25,VWA-25,VWA,25,sym
139,C5-bf-Snap-313.czi,2048.948,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C5-VWA-25,VWA-25,VWA,25,sym
140,C5-fl-Snap-312.czi,758.95,1287,65535,Symbiont Area,37.041,Tentacle,VWA-25,,37.04095956,C5-VWA-25,VWA-25,VWA,25,sym
141,C5-bf-Snap-313.czi,1604.389,0,65535,Tentacle Area,37.041,Tentacle,VWA-25,,n/a,C5-VWA-25,VWA-25,VWA,25,sym
142,C5-fl-Snap-312.czi,740.354,1334,65535,Symbiont Area,46.146,Tentacle,VWA-25,,46.14554201,C5-VWA-25,VWA-25,VWA,25,sym
143,C5-bf-Snap-313.czi,374.718,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C5-VWA-25,VWA-25,VWA,25,sym
144,C5-fl-Snap-312.czi,222.496,1428,65535,Symbiont Area,59.377,Tentacle,VWA-25,,59.37691811,C5-VWA-25,VWA-25,VWA,25,sym
145,C7-bf-Snap-315.czi,1176.48,0,65535,Tentacle Area,0,Tentacle,VWA-25,"Very blurry image, only a few tentacles clearly visible",n/a,C7-VWA-25,VWA-25,VWA,25,sym
146,C7-fl-Snap-314.czi,498.831,943,65535,Symbiont Area,42.4,Tentacle,VWA-25,,42.4002958,C7-VWA-25,VWA-25,VWA,25,sym
147,C7-bf-Snap-315.czi,1223.833,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C7-VWA-25,VWA-25,VWA,25,sym
148,C7-fl-Snap-314.czi,513.967,751,65535,Symbiont Area,41.996,Tentacle,VWA-25,,41.99649789,C7-VWA-25,VWA-25,VWA,25,sym
149,C8-bf-Snap-317.czi,1101.883,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C8-VWA-25,VWA-25,VWA,25,sym
150,C8-fl-Snap-316.czi,706.191,1229,65535,Symbiont Area,64.089,Tentacle,VWA-25,,64.08947229,C8-VWA-25,VWA-25,VWA,25,sym
151,C8-bf-Snap-317.czi,1188.589,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C8-VWA-25,VWA-25,VWA,25,sym
152,C8-fl-Snap-316.czi,851.062,1484,65535,Symbiont Area,71.603,Tentacle,VWA-25,,71.60271549,C8-VWA-25,VWA-25,VWA,25,sym
153,C8-fl-Snap-316.czi,226728.346,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,C8-VWA-25,VWA-25,VWA,25,sym
154,C8-fl-Snap-316.czi,264.227,1484,65535,Symbiont Area,0.117,Tentacle,VWA-25,,0.1165390233,C8-VWA-25,VWA-25,VWA,25,sym
155,C8-bf-Snap-317.czi,6804.168,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,C8-VWA-25,VWA-25,VWA,25,sym
156,C8-fl-Snap-316.czi,3159.263,706,65535,Symbiont Area,46.431,Body column,VWA-25,,46.43129035,C8-VWA-25,VWA-25,VWA,25,sym
67,D1-bf-Snap-319.czi,2103.437,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D1-VWA-25,VWA-25,VWA,25,sym
68,D1-fl-Snap-318.czi,1064.692,1209,65535,Symbiont Area,50.617,Tentacle,VWA-25,,50.61677626,D1-VWA-25,VWA-25,VWA,25,sym
69,D1-bf-Snap-319.czi,4279.525,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D1-VWA-25,VWA-25,VWA,25,sym
70,D1-fl-Snap-318.czi,2735.246,1195,65535,Symbiont Area,63.915,Tentacle,VWA-25,,63.91471016,D1-VWA-25,VWA-25,VWA,25,sym
71,D1-bf-Snap-319.czi,2085.923,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D1-VWA-25,VWA-25,VWA,25,sym
72,D1-fl-Snap-318.czi,988.148,962,65535,Symbiont Area,47.372,Tentacle,VWA-25,,47.37221844,D1-VWA-25,VWA-25,VWA,25,sym
73,D1-bf-Snap-319.czi,14964.067,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,D1-VWA-25,VWA-25,VWA,25,sym
74,D1-fl-Snap-318.czi,6025.326,769,65535,Symbiont Area,40.265,Body column,VWA-25,,40.26529686,D1-VWA-25,VWA-25,VWA,25,sym
75,D2-bf-Snap-321.czi,893.009,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D2-VWA-25,VWA-25,VWA,25,sym
76,D2-fl-Snap-320.czi,631.161,848,65535,Symbiont Area,70.678,Tentacle,VWA-25,,70.67801108,D2-VWA-25,VWA-25,VWA,25,sym
77,D2-bf-Snap-321.czi,1305.783,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D2-VWA-25,VWA-25,VWA,25,sym
78,D2-fl-Snap-320.czi,958.958,1325,65535,Symbiont Area,73.439,Tentacle,VWA-25,,73.43930806,D2-VWA-25,VWA-25,VWA,25,sym
79,D2-bf-Snap-321.czi,1063.178,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D2-VWA-25,VWA-25,VWA,25,sym
80,D2-fl-Snap-320.czi,628.782,1849,65535,Symbiont Area,59.142,Tentacle,VWA-25,,59.14174296,D2-VWA-25,VWA-25,VWA,25,sym
81,D2-bf-Snap-321.czi,1199.4,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D2-VWA-25,VWA-25,VWA,25,sym
82,D2-fl-Snap-320.czi,923.929,1495,65535,Symbiont Area,77.033,Tentacle,VWA-25,,77.03259963,D2-VWA-25,VWA-25,VWA,25,sym
157,D3-bf-Snap-323.czi,1126.965,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D3-VWA-25,VWA-25,VWA,25,sym
158,D3-fl-Snap-322.czi,724.57,1680,65535,Symbiont Area,64.294,Tentacle,VWA-25,,64.29392217,D3-VWA-25,VWA-25,VWA,25,sym
159,D3-bf-Snap-323.czi,5417.085,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D3-VWA-25,VWA-25,VWA,25,sym
160,D3-fl-Snap-322.czi,3067.584,898,65535,Symbiont Area,56.628,Tentacle,VWA-25,,56.62794658,D3-VWA-25,VWA-25,VWA,25,sym
161,D3-bf-Snap-323.czi,1422.977,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D3-VWA-25,VWA-25,VWA,25,sym
162,D3-fl-Snap-322.czi,757.22,1057,65535,Symbiont Area,53.214,Tentacle,VWA-25,,53.21379053,D3-VWA-25,VWA-25,VWA,25,sym
163,D4-bf-Snap-327.czi,1728.286,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D4-VWA-25,VWA-25,VWA,25,sym
164,D4-fl-Snap-326.czi,850.845,1299,65535,Symbiont Area,49.231,Tentacle,VWA-25,,49.23056716,D4-VWA-25,VWA-25,VWA,25,sym
165,D4-bf-Snap-327.czi,4677.595,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D4-VWA-25,VWA-25,VWA,25,sym
166,D4-fl-Snap-326.czi,2542.806,586,65535,Symbiont Area,54.361,Tentacle,VWA-25,,54.36139726,D4-VWA-25,VWA-25,VWA,25,sym
167,D4-bf-Snap-327.czi,2657.838,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D4-VWA-25,VWA-25,VWA,25,sym
168,D4-fl-Snap-326.czi,1112.045,862,65535,Symbiont Area,41.84,Tentacle,VWA-25,,41.84020998,D4-VWA-25,VWA-25,VWA,25,sym
169,D4-bf-Snap-327.czi,8933.336,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,D4-VWA-25,VWA-25,VWA,25,sym
170,D4-fl-Snap-326.czi,2435.775,405,65535,Symbiont Area,27.266,Body column,VWA-25,,27.26612992,D4-VWA-25,VWA-25,VWA,25,sym
171,D5-bf-Snap-329.czi,1073.125,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D5-VWA-25,VWA-25,VWA,25,sym
172,D5-fl-Snap-328.czi,690.839,1325,65535,Symbiont Area,64.376,Tentacle,VWA-25,,64.3763774,D5-VWA-25,VWA-25,VWA,25,sym
173,D5-bf-Snap-329.czi,484.128,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D5-VWA-25,VWA-25,VWA,25,sym
174,D5-fl-Snap-328.czi,283.255,1123,65535,Symbiont Area,58.508,Tentacle,VWA-25,,58.50828706,D5-VWA-25,VWA-25,VWA,25,sym
175,D5-bf-Snap-329.czi,561.536,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D5-VWA-25,VWA-25,VWA,25,sym
176,D5-fl-Snap-328.czi,304.877,2152,65535,Symbiont Area,54.293,Tentacle,VWA-25,,54.29340238,D5-VWA-25,VWA-25,VWA,25,sym
177,D5-bf-Snap-329.czi,755.274,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D5-VWA-25,VWA-25,VWA,25,sym
178,D5-fl-Snap-328.czi,596.781,1918,65535,Symbiont Area,79.015,Tentacle,VWA-25,,79.01516536,D5-VWA-25,VWA-25,VWA,25,sym
179,D5-fl-Snap-328.czi,226728.346,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D5-VWA-25,VWA-25,VWA,25,sym
180,D5-fl-Snap-328.czi,669,1965,65535,Symbiont Area,0.295,Tentacle,VWA-25,,0.2950667668,D5-VWA-25,VWA-25,VWA,25,sym
181,D6-bf-Snap-331.czi,1197.022,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D6-VWA-25,VWA-25,VWA,25,sym
182,D6-fl-Snap-330.czi,771.058,1223,65535,Symbiont Area,64.415,Tentacle,VWA-25,,64.41468912,D6-VWA-25,VWA-25,VWA,25,sym
183,D6-bf-Snap-331.czi,2984.77,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D6-VWA-25,VWA-25,VWA,25,sym
184,D6-fl-Snap-330.czi,2095.22,1238,65535,Symbiont Area,70.197,Tentacle,VWA-25,,70.19703361,D6-VWA-25,VWA-25,VWA,25,sym
185,D6-bf-Snap-331.czi,2551.455,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D6-VWA-25,VWA-25,VWA,25,sym
186,D6-fl-Snap-330.czi,1525.035,999,65535,Symbiont Area,59.771,Tentacle,VWA-25,,59.77118938,D6-VWA-25,VWA-25,VWA,25,sym
187,D6-bf-Snap-331.czi,314.607,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D6-VWA-25,VWA-25,VWA,25,sym
188,D6-fl-Snap-330.czi,157.412,1074,65535,Symbiont Area,50.034,Tentacle,VWA-25,,50.03448747,D6-VWA-25,VWA-25,VWA,25,sym
189,D6-bf-Snap-331.czi,21129.507,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D6-VWA-25,VWA-25,VWA,25,sym
190,D6-fl-Snap-330.czi,7040.718,626,65535,Symbiont Area,33.322,Tentacle,VWA-25,,33.32173344,D6-VWA-25,VWA-25,VWA,25,sym
191,D7-bf-Snap-333.czi,1201.346,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D7-VWA-25,VWA-25,VWA,25,sym
192,D7-fl-Snap-332.czi,870.738,1583,65535,Symbiont Area,72.48,Tentacle,VWA-25,,72.48020137,D7-VWA-25,VWA-25,VWA,25,sym
193,D7-bf-Snap-333.czi,2656.757,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D7-VWA-25,VWA-25,VWA,25,sym
194,D7-fl-Snap-332.czi,1686.555,1261,65535,Symbiont Area,63.482,Tentacle,VWA-25,,63.4817185,D7-VWA-25,VWA-25,VWA,25,sym
195,D7-bf-Snap-333.czi,4366.88,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D7-VWA-25,VWA-25,VWA,25,sym
196,D7-fl-Snap-332.czi,2539.346,1091,65535,Symbiont Area,58.15,Tentacle,VWA-25,,58.15012091,D7-VWA-25,VWA-25,VWA,25,sym
197,D7-bf-Snap-333.czi,3111.262,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D7-VWA-25,VWA-25,VWA,25,sym
198,D7-fl-Snap-332.czi,1957.485,815,65535,Symbiont Area,62.916,Tentacle,VWA-25,,62.91610928,D7-VWA-25,VWA-25,VWA,25,sym
199,D7-bf-Snap-333.czi,20301.581,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,D7-VWA-25,VWA-25,VWA,25,sym
200,D7-fl-Snap-332.czi,6761.788,646,65535,Symbiont Area,33.307,Body column,VWA-25,,33.30670651,D7-VWA-25,VWA-25,VWA,25,sym
201,D8-bf-Snap-335.czi,943.606,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D8-VWA-25,VWA-25,VWA,25,sym
202,D8-fl-Snap-334.czi,459.694,934,65535,Symbiont Area,48.717,Tentacle,VWA-25,,48.71673135,D8-VWA-25,VWA-25,VWA,25,sym
203,D8-bf-Snap-335.czi,2709.299,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,D8-VWA-25,VWA-25,VWA,25,sym
204,D8-fl-Snap-334.czi,1839.21,1277,65535,Symbiont Area,67.885,Tentacle,VWA-25,,67.88508762,D8-VWA-25,VWA-25,VWA,25,sym
205,D8-bf-Snap-335.czi,2315.337,0,65535,0,0,0,VWA-25,,REMOVED,D8-VWA-25,VWA-25,VWA,25,sym
206,D8-bf-Snap-335.czi,3195.373,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,D8-VWA-25,VWA-25,VWA,25,sym
207,D8-fl-Snap-334.czi,1420.598,671,65535,Symbiont Area,44.458,Body column,VWA-25,,44.45797095,D8-VWA-25,VWA-25,VWA,25,sym
83,E1-bf-Snap-337.czi,809.33,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E1-VWA-25,VWA-25,VWA,25,sym
84,E1-fl-Snap-336.czi,494.723,1760,65535,Symbiont Area,61.127,Tentacle,VWA-25,,61.12747581,E1-VWA-25,VWA-25,VWA,25,sym
85,E1-bf-Snap-337.czi,944.255,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E1-VWA-25,VWA-25,VWA,25,sym
86,E1-fl-Snap-336.czi,426.396,1056,65535,Symbiont Area,45.157,Tentacle,VWA-25,,45.1568697,E1-VWA-25,VWA-25,VWA,25,sym
87,E1-bf-Snap-337.czi,1000.473,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E1-VWA-25,VWA-25,VWA,25,sym
88,E1-fl-Snap-336.czi,560.888,1305,65535,Symbiont Area,56.062,Tentacle,VWA-25,,56.06228254,E1-VWA-25,VWA-25,VWA,25,sym
89,E2-bf-Snap-339.czi,824.682,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E2-VWA-25,VWA-25,VWA,25,sym
90,E2-fl-Snap-338.czi,345.744,1157,65535,Symbiont Area,41.924,Tentacle,VWA-25,,41.92452363,E2-VWA-25,VWA-25,VWA,25,sym
91,E2-bf-Snap-339.czi,1964.188,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E2-VWA-25,VWA-25,VWA,25,sym
92,E2-fl-Snap-338.czi,633.107,1480,65535,Symbiont Area,32.232,Tentacle,VWA-25,,32.23250524,E2-VWA-25,VWA-25,VWA,25,sym
93,E2-bf-Snap-339.czi,2713.191,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E2-VWA-25,VWA-25,VWA,25,sym
94,E2-fl-Snap-338.czi,1571.523,1170,65535,Symbiont Area,57.922,Tentacle,VWA-25,,57.92157648,E2-VWA-25,VWA-25,VWA,25,sym
95,E2-bf-Snap-339.czi,1644.391,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E2-VWA-25,VWA-25,VWA,25,sym
96,E2-fl-Snap-338.czi,984.04,995,65535,Symbiont Area,59.842,Tentacle,VWA-25,,59.84221514,E2-VWA-25,VWA-25,VWA,25,sym
97,E2-bf-Snap-339.czi,26186.794,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,E2-VWA-25,VWA-25,VWA,25,sym
98,E2-fl-Snap-338.czi,9669.366,780,65535,Symbiont Area,36.925,Body column,VWA-25,,36.92458878,E2-VWA-25,VWA-25,VWA,25,sym
210,E3-bf-Snap-341.czi,226728.346,0,65535,0,0,0,VWA-25,,REMOVED,E3-VWA-25,VWA-25,VWA,25,sym
211,E3-bf-Snap-341.czi,5180.751,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E3-VWA-25,VWA-25,VWA,25,sym
212,E3-fl-Snap-340.czi,2938.714,983,65535,Symbiont Area,56.724,Tentacle,VWA-25,,56.72370666,E3-VWA-25,VWA-25,VWA,25,sym
213,E3-bf-Snap-341.czi,9096.586,0,65535,Tentacle Area,0,Body column,VWA-25,,n/a,E3-VWA-25,VWA-25,VWA,25,sym
214,E3-fl-Snap-340.czi,3272.782,550,65535,Symbiont Area,35.978,Body column,VWA-25,,35.97813509,E3-VWA-25,VWA-25,VWA,25,sym
215,E3-bf-Snap-341.czi,254.713,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E3-VWA-25,VWA-25,VWA,25,sym
216,E3-fl-Snap-340.czi,80.436,1135,65535,Symbiont Area,31.579,Tentacle,VWA-25,,31.57907135,E3-VWA-25,VWA-25,VWA,25,sym
217,E4-bf-Snap-343.czi,396.773,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E4-VWA-25,VWA-25,VWA,25,sym
218,E4-fl-Snap-342.czi,267.903,1354,65535,Symbiont Area,67.52,Tentacle,VWA-25,,67.5204714,E4-VWA-25,VWA-25,VWA,25,sym
219,E4-bf-Snap-343.czi,487.804,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E4-VWA-25,VWA-25,VWA,25,sym
220,E4-fl-Snap-342.czi,361.744,1431,65535,Symbiont Area,74.158,Tentacle,VWA-25,,74.15765348,E4-VWA-25,VWA-25,VWA,25,sym
221,E4-bf-Snap-343.czi,2311.878,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E4-VWA-25,VWA-25,VWA,25,sym
222,E4-fl-Snap-342.czi,1289.566,1739,65535,Symbiont Area,55.78,Tentacle,VWA-25,,55.78001953,E4-VWA-25,VWA-25,VWA,25,sym
223,E4-bf-Snap-343.czi,4197.36,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E4-VWA-25,VWA-25,VWA,25,sym
224,E4-fl-Snap-342.czi,2111.437,1739,65535,Symbiont Area,50.304,Tentacle,VWA-25,,50.30392914,E4-VWA-25,VWA-25,VWA,25,sym
225,E4-bf-Snap-343.czi,1731.314,0,65535,Tentacle Area,0,Tentacle,VWA-25,,n/a,E4-VWA-25,VWA-25,VWA,25,sym
226,E4-fl-Snap-342.czi,1012.798,1893,65535,Symbiont Area,58.499,Tentacle,VWA-25,,58.49880495,E4-VWA-25,VWA-25,VWA,25,sym
